Genes,Naive_rank,Early Extra-GC TFH_rank,Late Extra-GC TFH_rank,GC_rank
PRDM6,0.45723684210526316,0.3881578947368421,0.4342105263157895,0.45230263157894735
ZNF740,0.944078947368421,0.33223684210526316,0.40460526315789475,0.45394736842105265
KLF7,0.3536184210526316,0.2631578947368421,0.3996710526315789,0.4555921052631579
ZNF425,0.3338815789473684,0.837171052631579,0.8766447368421053,0.45723684210526316
ZNF101,0.42269736842105265,0.3930921052631579,0.3404605263157895,0.4588815789473684
NR5A2,0.725328947368421,0.6036184210526315,0.5773026315789473,0.4605263157894737
ZNF658,0.8700657894736842,0.9769736842105263,0.9605263157894737,0.4621710526315789
PRRX1,0.48519736842105265,0.38980263157894735,0.44243421052631576,0.46381578947368424
ZNF584,0.4868421052631579,0.26973684210526316,0.3190789473684211,0.4654605263157895
E2F3,0.649671052631579,0.4309210526315789,0.5049342105263158,0.46710526315789475
POU3F3,0.5148026315789473,0.47039473684210525,0.49506578947368424,0.46875
ZNF26,0.4144736842105263,0.25,0.4375,0.47039473684210525
EGR3,0.4440789473684211,0.2598684210526316,0.5822368421052632,0.4720394736842105
PRDM4,0.6151315789473685,0.6447368421052632,0.9802631578947368,0.47368421052631576
DBP,0.26644736842105265,0.8355263157894737,0.23848684210526316,0.4753289473684211
ZSCAN16,0.3470394736842105,0.30098684210526316,0.26151315789473684,0.4769736842105263
HIVEP1,0.44243421052631576,0.9259868421052632,0.3717105263157895,0.4786184210526316
TGIF2,0.3256578947368421,0.3207236842105263,0.22697368421052633,0.48026315789473684
NFIC,0.7598684210526315,0.34868421052631576,0.600328947368421,0.4819078947368421
ZNF581,0.5049342105263158,0.5641447368421053,0.4588815789473684,0.48355263157894735
IRF5,0.5838815789473685,0.37335526315789475,0.6644736842105263,0.48519736842105265
DNMT1,0.4407894736842105,0.40131578947368424,0.43585526315789475,0.4868421052631579
ZNF524,0.5625,0.5822368421052632,0.6513157894736842,0.48848684210526316
NFATC3,0.2993421052631579,0.5115131578947368,0.4128289473684211,0.4901315789473684
ZNF467,0.17269736842105263,0.4605263157894737,0.4934210526315789,0.4917763157894737
ZNF217,0.5707236842105263,0.5411184210526315,0.4967105263157895,0.4934210526315789
TFDP2,0.7023026315789473,0.48519736842105265,0.4819078947368421,0.49506578947368424
SRF,0.2911184210526316,0.3503289473684211,0.2779605263157895,0.4967105263157895
NR2E3,0.43914473684210525,0.46710526315789475,0.5115131578947368,0.49835526315789475
TCF4,0.2598684210526316,0.25493421052631576,0.28289473684210525,0.5
ZNF571,0.5608552631578947,0.35526315789473684,0.5526315789473685,0.5016447368421053
ZNF28,0.5740131578947368,0.6677631578947368,0.37664473684210525,0.5032894736842105
MTF1,0.4769736842105263,0.3536184210526316,0.45723684210526316,0.5049342105263158
PURA,0.43585526315789475,0.4901315789473684,0.4309210526315789,0.506578947368421
ZNF776,0.5279605263157895,0.2730263157894737,0.7203947368421053,0.5082236842105263
CDC5L,0.37006578947368424,0.42105263157894735,0.46381578947368424,0.5098684210526315
GFI1,0.8338815789473685,0.1513157894736842,0.3881578947368421,0.5115131578947368
SOX15,0.7549342105263158,0.725328947368421,0.7927631578947368,0.5131578947368421
ZBTB7A,0.46875,0.3815789473684211,0.680921052631579,0.5148026315789473
PRDM16,0.17598684210526316,0.44901315789473684,0.48519736842105265,0.5164473684210527
NR4A3,0.40789473684210525,0.4194078947368421,0.3503289473684211,0.5180921052631579
VDR,0.9967105263157895,0.2845394736842105,0.46710526315789475,0.5197368421052632
ZNF419,0.4621710526315789,0.34375,0.8355263157894737,0.5213815789473685
RFX1,0.8963815789473685,0.44243421052631576,0.4753289473684211,0.5230263157894737
ZNF527,0.5016447368421053,0.43256578947368424,0.30756578947368424,0.524671052631579
ZNF302,0.5296052631578947,0.569078947368421,0.6529605263157895,0.5263157894736842
SOX2,0.4128289473684211,0.48355263157894735,0.5608552631578947,0.5279605263157895
HOXD13,0.5822368421052632,0.4934210526315789,0.524671052631579,0.5296052631578947
CIC,0.587171052631579,0.32730263157894735,0.24342105263157895,0.53125
HIVEP3,0.5032894736842105,0.5476973684210527,0.6085526315789473,0.5328947368421053
FOXD3,0.59375,0.5328947368421053,0.506578947368421,0.5345394736842105
ZNF682,0.5427631578947368,0.6118421052631579,0.5740131578947368,0.5361842105263158
ZNF692,0.48355263157894735,0.6167763157894737,0.5625,0.537828947368421
ZNF641,0.48026315789473684,0.5838815789473685,0.5098684210526315,0.5394736842105263
MXI1,0.21217105263157895,0.9276315789473685,0.9917763157894737,0.5411184210526315
ZNF430,0.625,0.40460526315789475,0.4506578947368421,0.5427631578947368
WT1,0.5460526315789473,0.5016447368421053,0.5394736842105263,0.5444078947368421
FOXB1,0.9095394736842105,0.9703947368421053,0.2450657894736842,0.5460526315789473
ZNF100,0.680921052631579,0.4819078947368421,0.41776315789473684,0.5476973684210527
ZNF530,0.6365131578947368,0.20065789473684212,0.899671052631579,0.5493421052631579
TCF7L1,0.4934210526315789,0.5230263157894737,0.59375,0.5509868421052632
